,id,no_chars
13528,0707.2176,276
13529,0707.3514,339
13530,0707.1184,165
13531,0707.0508,350
13532,0707.2414,140
13533,0707.1035,423
13534,0707.1879,556
13535,0707.4470,668
13536,0707.3480,355
13537,0707.2753,418
13538,0707.3151,171
13539,0707.0725,239
13540,0707.4204,627
13541,0707.3898,335
13542,0707.1508,371
13543,0707.4676,560
13544,0707.2717,330
13545,0707.4226,309
13546,0707.3790,220
13547,0707.1547,408
13548,0707.3666,209
13549,0707.0230,441
13550,0707.1952,567
13551,0707.2388,211
13552,0707.4662,316
13553,0707.0390,267
13554,0707.2617,430
13555,0707.3359,279
13556,0707.3652,342
13557,0707.0882,238
13558,0707.0539,190
13559,0707.2427,156
13560,0707.1580,251
13561,0707.4001,371
13562,0707.0906,152
13563,0707.2702,983
13564,0707.4220,328
13565,0707.2163,389
13566,0707.1499,281
13567,0707.3187,174
13568,0707.2263,218
13569,0707.2458,387
13570,0707.1005,529
13571,0707.2468,281
13572,0707.1365,148
13573,0707.0878,179
13574,0707.2810,396
13575,0707.1527,211
13576,0707.2687,2161
13577,0707.4637,301767
13578,0707.0459,263
13579,0707.3034,584
13580,0707.4559,499
13581,0707.4587,233
13582,0707.1707,556
13583,0707.4131,329
13584,0707.0367,153
13585,0707.2599,609
13586,0707.3873,413
13587,0707.2291,1442
13588,0707.1394,249
13589,0707.2501,654
13590,0707.4300,130
13591,0707.1067,157
13592,0707.2457,349
13593,0707.4562,119
13594,0707.2125,147
13595,0707.2691,621
13596,0707.3588,568
13597,0707.4604,244
13598,0707.0283,371
13599,0707.3239,195
13600,0707.4509,528
13601,0707.2603,563
13602,0707.3274,542
13603,0707.0207,594
13604,0707.0874,179
13605,0707.0796,438
13606,0707.0905,155
13607,0707.0457,254
13608,0707.0738,191
13609,0707.1998,410
13610,0707.0392,307
13611,0707.1490,302
13612,0707.3070,298
13613,0707.3292,257
13614,0707.3592,1225
13615,0707.1324,461
13616,0707.1600,278
13617,0707.1687,342
13618,0707.0949,416
13619,0707.0542,410
13620,0707.4035,290
13621,0707.1891,787
13622,0707.4651,282
13623,0707.2371,299
13624,0707.0614,228
13625,0707.0273,31473
13626,0707.1123,283
13627,0707.1797,171
13628,0707.0911,1037
13629,0707.1316,294
13630,0707.4190,417
13631,0707.0543,254
13632,0707.1458,258
13633,0707.0771,149
13634,0707.0692,322
13635,0707.1463,315
13636,0707.1782,419
13637,0707.1907,337
13638,0707.1584,239
13639,0707.2065,197
13640,0707.1754,586
13641,0707.4410,383
13642,0707.0039,767
13643,0707.4603,244
13644,0707.1523,322
13645,0707.2503,351
13646,0707.3374,491
13647,0707.3333,9357
13648,0707.2240,892
13649,0707.4360,323
13650,0707.4222,259
13651,0707.2808,1094
13652,0707.0868,267
13653,0707.2960,343
13654,0707.0637,274
13655,0707.1991,739
13656,0707.1645,339
13657,0707.0188,489
13658,0707.4391,306
13659,0707.3618,337
13660,0707.1204,295
13661,0707.1596,37367
13662,0707.1163,259
13663,0707.4579,371
13664,0707.4677,355
13665,0707.0357,324
13666,0707.2821,134
13667,0707.2665,239
13668,0707.2450,287
13669,0707.0378,435
13670,0707.1729,267
13671,0707.4105,163
13672,0707.4448,327
13673,0707.2595,217
13674,0707.2293,4336
13675,0707.0492,483
13676,0707.2169,390
13677,0707.1842,175
13678,0707.3722,203
13679,0707.2925,369
13680,0707.3627,125
13681,0707.4321,210
13682,0707.2387,209
13683,0707.2140,293
13684,0707.2543,258
13685,0707.3180,270
13686,0707.2438,476
13687,0707.3980,610
13688,0707.3470,136
13689,0707.2850,341
13690,0707.0307,308
13691,0707.3919,211
13692,0707.4607,431
13693,0707.1270,513
13694,0707.2534,670
13695,0707.0382,479
13696,0707.1305,236
13697,0707.2418,554
13698,0707.3584,183
13699,0707.4024,236
13700,0707.1412,120
13701,0707.1362,155
13702,0707.1579,313
13703,0707.0743,566
13704,0707.1561,506
13705,0707.1056,455
13706,0707.0711,277
13707,0707.1704,247
13708,0707.2090,148
13709,0707.2677,370
13710,0707.4229,304
13711,0707.3960,187
13712,0707.3659,305
13713,0707.0154,160
13714,0707.3308,278
13715,0707.4200,266
13716,0707.0225,351
13717,0707.0393,1192
13718,0707.4647,393
13719,0707.2518,421
13720,0707.4214,527
13721,0707.3184,391
13722,0707.2402,462
13723,0707.2012,175
13724,0707.1283,315
13725,0707.2494,558
13726,0707.3310,231
13727,0707.0740,463
13728,0707.2006,310
13729,0707.0394,621
13730,0707.4400,419
13731,0707.0351,306
13732,0707.3527,504
13733,0707.2609,530
13734,0707.2455,253
13735,0707.0955,153
13736,0707.2399,158
13737,0707.3078,771
13738,0707.3172,160
13739,0707.3107,673
13740,0707.0653,378
13741,0707.2574,346
13742,0707.3174,183
13743,0707.0781,230
13744,0707.4070,438
13745,0707.2276,349
13746,0707.4367,442
13747,0707.3198,135
13748,0707.1652,1148
13749,0707.2863,268
13750,0707.4614,500
13751,0707.3248,236
13752,0707.0325,564
13753,0707.3422,177
13754,0707.0951,672
13755,0707.0978,366
13756,0707.0888,179
13757,0707.2132,202
13758,0707.3185,389
13759,0707.1853,416
13760,0707.4011,237
13761,0707.2754,310
13762,0707.4500,276
13763,0707.2187,304
13764,0707.1966,493
13765,0707.1378,242
13766,0707.4174,239
13767,0707.3039,393
13768,0707.3717,746
13769,0707.1031,410
13770,0707.2723,181
13771,0707.4195,130
13772,0707.1526,281
13773,0707.1282,530
13774,0707.3286,376
13775,0707.1875,485
13776,0707.0019,450
13777,0707.0631,248
13778,0707.0896,552
13779,0707.1216,317
13780,0707.3619,257
13781,0707.1215,264
13782,0707.4537,3236
13783,0707.3204,139
13784,0707.1003,338
13785,0707.1698,878
13786,0707.4631,2748
13787,0707.3887,249
13788,0707.3534,285
13789,0707.4421,799
13790,0707.0239,553
13791,0707.3041,410
13792,0707.4133,186
13793,0707.4072,86
13794,0707.0594,2199
13795,0707.4478,156
13796,0707.0664,240
13797,0707.1742,122
13798,0707.3029,427
13799,0707.4050,122
13800,0707.1405,338
13801,0707.1417,104
13802,0707.0009,106
13803,0707.1621,345
13804,0707.1118,144
13805,0707.1857,112
13806,0707.1533,306
13807,0707.0418,280
13808,0707.1171,425
13809,0707.0747,356
13810,0707.4113,449
13811,0707.2742,266
13812,0707.2331,840
13813,0707.2022,170
13814,0707.1733,223
13815,0707.2068,245
13816,0707.3737,132
13817,0707.2905,752
13818,0707.1256,191
13819,0707.0524,206
13820,0707.1701,870
13821,0707.1753,217
13822,0707.2191,363
13823,0707.2105,928
13824,0707.0829,59257
13825,0707.4591,230
13826,0707.2562,675
13827,0707.1037,18655
13828,0707.2339,389
13829,0707.0264,409
13830,0707.3332,263
13831,0707.3747,145
13832,0707.3005,4075
13833,0707.3864,275
13834,0707.2351,313
13835,0707.0167,175
13836,0707.2714,198
13837,0707.3564,463
13838,0707.1231,182
13839,0707.2151,139
13840,0707.4497,117
13841,0707.0833,294
13842,0707.4681,10341
13843,0707.1027,337
13844,0707.3602,258
13845,0707.0930,251
13846,0707.1459,193
13847,0707.1089,209
13848,0707.1784,33138
13849,0707.3245,189
13850,0707.1488,894
13851,0707.2895,272
13852,0707.2872,207
13853,0707.2052,142
13854,0707.1448,166
13855,0707.0095,208
13856,0707.2442,147
13857,0707.2744,157
13858,0707.1237,425
13859,0707.3816,216
13860,0707.0975,89
13861,0707.0697,3132
13862,0707.1882,852
13863,0707.2297,146
13864,0707.2866,449
13865,0707.1686,140
13866,0707.2967,221
13867,0707.1730,287
13868,0707.3145,356
13869,0707.4180,466
13870,0707.2782,450
13871,0707.1176,185
13872,0707.3093,144
13873,0707.0251,115
13874,0707.0959,711
13875,0707.1252,508
13876,0707.3249,293
13877,0707.3167,105
13878,0707.3440,422
13879,0707.0506,502
13880,0707.3306,145
13881,0707.2315,356
13882,0707.1001,633
13883,0707.2028,328
13884,0707.4012,562
13885,0707.2640,404
13886,0707.2580,493
13887,0707.2205,464
13888,0707.1289,145
13889,0707.3761,297
13890,0707.2537,297
13891,0707.0703,595
13892,0707.3756,104
13893,0707.3378,332
13894,0707.2685,362
13895,0707.0788,872
13896,0707.1548,246
13897,0707.2790,463
13898,0707.4467,292
13899,0707.2697,612
13900,0707.0795,143
13901,0707.3231,228
13902,0707.0790,370
13903,0707.2003,444
13904,0707.3691,614
13905,0707.0408,446
13906,0707.1387,397
13907,0707.3147,306
13908,0707.3939,363
13909,0707.4374,444
13910,0707.4619,527
13911,0707.3540,80
13912,0707.2698,384
13913,0707.2721,566
13914,0707.1061,913
13915,0707.1220,197
13916,0707.0044,453
13917,0707.0608,308
13918,0707.3547,300
13919,0707.4588,31700
13920,0707.0190,202
13921,0707.3008,137
13922,0707.3123,801
13923,0707.3861,117
13924,0707.1087,175
13925,0707.3328,338
13926,0707.4655,555
13927,0707.1863,326
13928,0707.4206,389
13929,0707.0250,136
13930,0707.0303,333
13931,0707.2086,310
13932,0707.2147,296
13933,0707.2966,298
13934,0707.0340,393
13935,0707.1420,269
13936,0707.3363,1263
13937,0707.3350,363
13938,0707.0926,593
13939,0707.0268,153
13940,0707.3672,444
13941,0707.1411,96
13942,0707.3830,268
13943,0707.4465,513
13944,0707.4202,200
13945,0707.2708,660
13946,0707.2008,144
13947,0707.1053,348
13948,0707.0128,250
13949,0707.2935,416
13950,0707.2953,1033
13951,0707.4041,243
13952,0707.1934,123
13953,0707.1524,288
13954,0707.3169,118
13955,0707.1597,428
13956,0707.2034,331
13957,0707.1568,422
13958,0707.2538,515
13959,0707.1268,385
13960,0707.1762,244
13961,0707.4263,567
13962,0707.1254,443
13963,0707.3424,229
13964,0707.2340,149
13965,0707.2382,412
13966,0707.1090,416
13967,0707.2806,401
13968,0707.2035,275
13969,0707.3436,374
13970,0707.2859,238
13971,0707.2856,407
13972,0707.0192,400
13973,0707.3833,247
13974,0707.2496,482
13975,0707.3622,272
13976,0707.2704,272
13977,0707.0628,540
13978,0707.3305,247
13979,0707.0635,215
13980,0707.3183,413
13981,0707.0611,284
13982,0707.3164,342
13983,0707.2067,230
13984,0707.3046,152
13985,0707.0847,471
13986,0707.3577,5240
13987,0707.4159,137
13988,0707.1895,347
13989,0707.1467,30331
13990,0707.1504,318
13991,0707.4661,463
13992,0707.1913,268
13993,0707.2559,97605
13994,0707.0562,253
13995,0707.4627,853
13996,0707.3787,394
13997,0707.4597,136
13998,0707.0944,456
13999,0707.4239,179
14000,0707.2739,258
14001,0707.3804,108
14002,0707.3625,145
14003,0707.2465,837
14004,0707.0269,639
14005,0707.0474,286
14006,0707.3031,153
14007,0707.2629,492
14008,0707.1381,175
14009,0707.1296,628
14010,0707.1586,190
14011,0707.1363,265
14012,0707.3504,433
14013,0707.2005,1016
14014,0707.0679,1202
14015,0707.1532,175
14016,0707.3485,1136
14017,0707.1783,415
14018,0707.3699,4098
14019,0707.0471,272
14020,0707.3714,240
14021,0707.1229,593
14022,0707.4558,96
14023,0707.2345,417
14024,0707.0979,435
14025,0707.2099,249
14026,0707.1284,302
14027,0707.3409,183
14028,0707.0500,159
14029,0707.0538,266
14030,0707.2674,401
14031,0707.4056,279
14032,0707.1286,455
14033,0707.4482,953
14034,0707.0651,570
14035,0707.4193,352
14036,0707.4173,393
14037,0707.3435,242
14038,0707.1113,398
14039,0707.4618,193
14040,0707.3616,226
14041,0707.2277,290
14042,0707.0802,152
14043,0707.3836,271
14044,0707.2148,265
14045,0707.0717,344
14046,0707.3257,371
14047,0707.3579,210
14048,0707.3119,309
14049,0707.3998,499
14050,0707.2180,720
14051,0707.1224,247
14052,0707.0894,370
14053,0707.2648,294
14054,0707.3226,149
14055,0707.2613,243
14056,0707.2616,277
14057,0707.4026,194
14058,0707.2886,73
14059,0707.0488,2868
14060,0707.4634,2468
14061,0707.3095,623
14062,0707.0318,721
14063,0707.0502,171
14064,0707.2974,101
14065,0707.2258,413
14066,0707.4487,505
14067,0707.4575,267
14068,0707.1292,145
14069,0707.2769,150
14070,0707.1194,501
14071,0707.4308,299
14072,0707.2833,632
14073,0707.3817,269
14074,0707.0612,202
14075,0707.2979,492
14076,0707.3051,59
14077,0707.2646,504
14078,0707.0136,205
14079,0707.0737,386
14080,0707.3271,213
14081,0707.0555,313
14082,0707.1320,369
14083,0707.2675,542
14084,0707.0018,297
14085,0707.1769,591
14086,0707.2645,440
14087,0707.3023,153
14088,0707.3275,508
14089,0707.0302,380
14090,0707.4646,94
14091,0707.3483,684
14092,0707.0884,261
14093,0707.4047,184
14094,0707.1760,124
14095,0707.2936,465
14096,0707.2306,123
14097,0707.0727,444
14098,0707.3558,309
14099,0707.3888,147
14100,0707.4240,111
14101,0707.0545,344
14102,0707.0003,270
14103,0707.0487,133
14104,0707.1041,224
14105,0707.0745,347
14106,0707.1954,291
14107,0707.3254,364
14108,0707.2217,113
14109,0707.4301,748
14110,0707.2636,347
14111,0707.0497,283
14112,0707.1279,149
14113,0707.2958,291
14114,0707.2968,556
14115,0707.3038,316
14116,0707.1719,105
14117,0707.3799,1760
14118,0707.1133,449
14119,0707.2173,132
14120,0707.4505,881
14121,0707.3025,263
14122,0707.3399,316
14123,0707.2425,1713
14124,0707.0116,653
14125,0707.0486,163
14126,0707.3658,197
14127,0707.1632,306
14128,0707.1083,275
14129,0707.2998,189
14130,0707.2586,258
14131,0707.2429,495
14132,0707.0193,566
14133,0707.1700,361
14134,0707.3021,495
14135,0707.2827,550
14136,0707.2194,24502
14137,0707.1501,168
14138,0707.2887,415
14139,0707.2984,161
14140,0707.2161,239
14141,0707.2510,317
14142,0707.3773,157
14143,0707.4283,150
14144,0707.1298,351
14145,0707.3609,93
14146,0707.0573,351
14147,0707.4032,211
14148,0707.0551,389
14149,0707.1032,505
14150,0707.2652,663
14151,0707.1168,393
14152,0707.3778,278
14153,0707.4430,264
14154,0707.0032,189
14155,0707.3261,282
14156,0707.1263,163
14157,0707.1695,496
14158,0707.0601,281
14159,0707.4260,648
14160,0707.0914,282
14161,0707.2947,433
14162,0707.1872,453
14163,0707.2978,440
14164,0707.3403,285
14165,0707.4381,266
14166,0707.0615,193
14167,0707.1602,694
14168,0707.0449,954
14169,0707.2452,398
14170,0707.1024,354
14171,0707.4288,973
14172,0707.1869,226
14173,0707.1121,281
14174,0707.0308,150
14175,0707.0730,229
14176,0707.4166,73
14177,0707.1186,219
14178,0707.0556,160
14179,0707.1318,43
14180,0707.1800,377
14181,0707.0515,661
14182,0707.0677,194
14183,0707.3426,149
14184,0707.1837,164
14185,0707.0995,715
14186,0707.3301,497
14187,0707.1676,326
14188,0707.0568,591
14189,0707.3856,233
14190,0707.3413,3337
14191,0707.1944,416
14192,0707.1744,287
14193,0707.1400,153
14194,0707.1889,160353
14195,0707.4049,216
14196,0707.3082,152
14197,0707.3356,485
14198,0707.1823,585
14199,0707.1643,108
14200,0707.2780,334
14201,0707.3615,129
14202,0707.2520,272
14203,0707.4656,291
14204,0707.1469,182
14205,0707.1856,239
14206,0707.3109,449
14207,0707.3144,437
14208,0707.3553,301
14209,0707.0071,404
14210,0707.4137,1145
14211,0707.4671,408
14212,0707.1356,122
14213,0707.3319,319
14214,0707.0552,368
14215,0707.0330,299
14216,0707.1483,286
14217,0707.1984,404
14218,0707.1808,309
14219,0707.2265,209
14220,0707.1824,415
14221,0707.0871,570
14222,0707.0534,394
14223,0707.3900,159
14224,0707.3312,606
14225,0707.4318,386
14226,0707.0025,175
14227,0707.2135,413
14228,0707.3952,369
14229,0707.2671,390
14230,0707.4333,201
14231,0707.1728,532
14232,0707.1644,257
14233,0707.1855,565
14234,0707.1177,125
14235,0707.1734,367
14236,0707.2838,188
14237,0707.1084,512
14238,0707.0031,126
14239,0707.1777,265
14240,0707.4501,308
14241,0707.0641,234
14242,0707.2915,337
14243,0707.3380,9990
14244,0707.2561,1570
14245,0707.4598,433
14246,0707.2696,1390
14247,0707.2493,487
14248,0707.0248,407
14249,0707.3692,534
14250,0707.4115,348
14251,0707.0973,288
14252,0707.0655,359
14253,0707.4337,401
14254,0707.2355,2269
14255,0707.3389,356
14256,0707.3743,386
14257,0707.1503,129
14258,0707.4203,360
14259,0707.1442,387
14260,0707.2013,305
14261,0707.2189,173
14262,0707.3453,305
14263,0707.2637,315
14264,0707.2802,649
14265,0707.1222,225
14266,0707.0410,497
14267,0707.3468,192
14268,0707.4247,491
14269,0707.2019,559
14270,0707.0369,258
14271,0707.1904,327
14272,0707.1383,215
14273,0707.4067,261
14274,0707.1910,175
14275,0707.0938,230
14276,0707.2877,242
14277,0707.3460,222
14278,0707.2292,443
14279,0707.1511,277
14280,0707.4498,547
14281,0707.0966,158
14282,0707.0974,119
14283,0707.2117,108
14284,0707.3219,256
14285,0707.3067,344
14286,0707.3635,229
14287,0707.0904,102
14288,0707.0481,510
14289,0707.2689,330
14290,0707.3906,513
14291,0707.0046,101
14292,0707.1151,646
14293,0707.2136,436
14294,0707.3883,562
14295,0707.0214,461
14296,0707.1601,2882
14297,0707.1414,294
14298,0707.0548,264
14299,0707.3909,170
14300,0707.2991,337
14301,0707.2159,141
14302,0707.3206,400
14303,0707.3810,295
14304,0707.1276,398
14305,0707.0712,189
14306,0707.0852,437
14307,0707.4442,298
14308,0707.2528,274
14309,0707.0873,691
14310,0707.0844,861
14311,0707.4008,538
14312,0707.0890,370
14313,0707.2160,107
14314,0707.1190,810
14315,0707.3105,332
14316,0707.4254,532
14317,0707.0028,288
14318,0707.4469,148
14319,0707.1014,168
14320,0707.1243,93
14321,0707.0881,664
14322,0707.4373,201
14323,0707.2917,281
14324,0707.1517,930
14325,0707.3487,299
14326,0707.0952,404
14327,0707.2062,730
14328,0707.1333,11025
14329,0707.2818,163
14330,0707.3321,622
14331,0707.2509,282
14332,0707.1142,411
14333,0707.2621,99
14334,0707.4098,414
14335,0707.2817,9690
14336,0707.1345,769
14337,0707.3015,411
14338,0707.2786,178
14339,0707.0140,183
14340,0707.3750,752
14341,0707.4289,682
14342,0707.1574,307
14343,0707.2017,517
14344,0707.3730,250
14345,0707.2745,220
14346,0707.4194,490
14347,0707.2713,401
14348,0707.2016,1063
14349,0707.1074,147
14350,0707.4401,6839
14351,0707.3430,129
14352,0707.0287,259
14353,0707.0827,272
14354,0707.1589,591
14355,0707.0856,469
14356,0707.2093,368
14357,0707.3418,191
14358,0707.2933,368
14359,0707.3525,254
14360,0707.2341,163
14361,0707.4199,303
14362,0707.2735,395
14363,0707.2890,427
14364,0707.0883,1739
14365,0707.4462,448
14366,0707.4027,260
14367,0707.2165,84
14368,0707.0024,520
14369,0707.4213,158
14370,0707.3556,371
14371,0707.2831,150
14372,0707.2081,253
14373,0707.2993,389
14374,0707.2861,641
14375,0707.4269,175
14376,0707.4551,414
14377,0707.2322,684
14378,0707.0485,669
14379,0707.3010,131
14380,0707.4415,1071
14381,0707.0094,191
14382,0707.0616,311
14383,0707.2553,425
14384,0707.4184,111
14385,0707.1560,1106
14386,0707.4108,587
14387,0707.4437,247
14388,0707.3318,486
14389,0707.4315,48758
14390,0707.4457,474
14391,0707.3240,349
14392,0707.4292,248
14393,0707.1475,235
14394,0707.2903,464
14395,0707.1311,104
14396,0707.2994,124
14397,0707.4155,416
14398,0707.3969,694
14399,0707.4122,4020
14400,0707.3845,130
14401,0707.2323,271
14402,0707.0752,328
14403,0707.2997,783
14404,0707.0773,407
14405,0707.2839,135
14406,0707.4583,741
14407,0707.3186,832
14408,0707.0463,276
14409,0707.3437,204
14410,0707.4483,309
14411,0707.4542,1636
14412,0707.3222,150
14413,0707.0114,543
14414,0707.3708,101
14415,0707.2594,365
14416,0707.3170,101
14417,0707.4211,424
14418,0707.4370,332
14419,0707.4079,722
14420,0707.0746,961
14421,0707.0334,516
14422,0707.3024,383
14423,0707.2018,1060
14424,0707.2350,129
14425,0707.2679,618
14426,0707.0407,600
14427,0707.4273,195
14428,0707.3591,1654
14429,0707.4060,200
14430,0707.0600,264
14431,0707.2719,262
14432,0707.0516,614
14433,0707.3097,368
14434,0707.3443,202
14435,0707.2237,767
14436,0707.0696,130
14437,0707.2989,231
14438,0707.2507,340
14439,0707.1758,909
14440,0707.1019,402
14441,0707.2042,707
14442,0707.3970,251
14443,0707.4578,260
14444,0707.2760,280
14445,0707.0428,295
14446,0707.4217,449
14447,0707.2651,272
14448,0707.2628,349
14449,0707.1153,303
14450,0707.3044,26062
14451,0707.0062,261
14452,0707.2273,287
14453,0707.2983,299
14454,0707.2155,281
14455,0707.1086,308
14456,0707.1737,358
14457,0707.3326,3194
14458,0707.4327,208
14459,0707.4135,137
14460,0707.0574,395
14461,0707.4107,766
14462,0707.1145,306
14463,0707.1116,196
14464,0707.3524,718
14465,0707.1004,483
14466,0707.3398,248
14467,0707.3100,383
14468,0707.4506,191
14469,0707.0120,647
14470,0707.3801,109
14471,0707.2307,320
14472,0707.2430,792
14473,0707.4342,735
14474,0707.4641,389
14475,0707.3944,347
14476,0707.4005,299
14477,0707.3869,892
14478,0707.1773,403
14479,0707.1771,188
14480,0707.1214,379
14481,0707.3656,337
14482,0707.4021,855
14483,0707.0804,552
14484,0707.4279,282
14485,0707.3230,553
14486,0707.0501,760
14487,0707.1918,8
14488,0707.3279,222
14489,0707.3122,112
14490,0707.2266,392
14491,0707.0421,144
14492,0707.3843,281
14493,0707.3502,554
14494,0707.0683,152
14495,0707.3550,581
14496,0707.2321,128
14497,0707.3369,271
14498,0707.3325,332
14499,0707.0123,384
14500,0707.1287,147
14501,0707.1613,267
14502,0707.0216,540
14503,0707.1489,1106
14504,0707.3795,371
14505,0707.3133,245
